Time,Protcol,Flag,Family,Clusters,SeddAddress,ExpAddress,BTC,USD,Netflow_Bytes,IPaddress,Threats,Port,Prediction
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1136,401,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84434,404,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1134,407,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1138,410,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84436,413,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1136,416,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1140,419,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84438,422,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1138,425,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1142,428,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84440,431,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1140,434,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1144,437,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84442,440,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1142,443,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1146,446,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84444,449,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1144,452,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1148,455,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84446,458,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1146,461,B,DoS,5068,SS
61,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1150,464,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,84448,467,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1148,470,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1152,473,B,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1150,476,B,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1154,479,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1152,482,B,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1156,485,B,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1154,488,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1158,491,B,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1156,494,B,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1160,497,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1158,500,B,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1162,503,B,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1160,506,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1164,509,B,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1162,512,B,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1166,515,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1164,518,B,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1168,521,B,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1166,524,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1170,527,B,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1168,530,B,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1172,533,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1170,536,B,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1174,539,B,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1172,542,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1176,545,B,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1174,548,B,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1178,551,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1176,554,B,DoS,5068,SS
2,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1180,557,B,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1178,560,B,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1182,563,B,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1180,566,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1184,569,B,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1182,572,B,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1186,575,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1184,578,B,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1188,581,B,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1186,584,B,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1190,587,B,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1188,590,B,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1192,593,B,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1190,596,B,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1194,599,B,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1192,602,B,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1196,605,B,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1194,608,B,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1198,611,B,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1196,614,B,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1200,617,B,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1198,620,B,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1202,623,B,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1200,626,B,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1204,629,B,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1202,632,B,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1206,635,B,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1204,638,B,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1208,641,B,DoS,5068,SS
9,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1206,644,B,DoS,5068,SS
11,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1210,647,B,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1208,650,B,DoS,5068,SS
15,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1212,653,B,DoS,5068,SS
17,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1210,656,B,DoS,5068,SS
19,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1214,659,B,DoS,5068,SS
21,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,12,1212,662,B,DoS,5068,SS
23,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1216,665,B,DoS,5068,SS
25,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1214,668,B,DoS,5068,SS
27,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1218,671,B,DoS,5068,SS
29,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1216,674,B,DoS,5068,SS
31,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1220,677,B,DoS,5068,SS
33,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1218,680,B,DoS,5068,SS
35,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1222,683,B,DoS,5068,SS
37,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1220,686,B,DoS,5068,SS
39,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1224,689,B,DoS,5068,SS
41,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1222,692,B,DoS,5068,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1226,695,B,DoS,5068,SS
45,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1224,698,B,DoS,5068,SS
47,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1228,701,B,DoS,5068,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1226,704,B,DoS,5068,SS
51,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1230,707,B,DoS,5068,SS
53,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1228,710,B,DoS,5068,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1232,713,B,DoS,5068,SS
57,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1230,716,B,DoS,5068,SS
59,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1234,719,B,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1232,722,B,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1236,725,B,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1234,728,B,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1238,731,B,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1236,734,B,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1240,737,A,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1238,740,A,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1242,743,A,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1240,746,A,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1244,749,A,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1242,752,A,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1246,755,A,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1244,758,A,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1248,761,A,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1246,764,A,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1250,767,A,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1248,770,A,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1252,773,A,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1250,776,A,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1254,779,A,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1252,782,A,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1256,785,A,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1254,788,A,DoS,5068,SS
0,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1258,791,A,DoS,5068,SS
2,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1256,794,A,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1260,797,A,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1258,800,A,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1262,803,A,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1260,806,A,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1264,809,A,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1262,812,A,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1266,815,A,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1264,818,C,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1268,821,C,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1266,824,C,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1270,827,C,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1268,830,C,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1272,833,C,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1270,836,C,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1274,839,C,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1272,842,C,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1276,845,C,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1274,848,C,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1278,851,C,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1276,854,C,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1280,857,C,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1278,860,C,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1282,863,C,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1280,866,C,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1284,869,C,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1282,872,C,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1286,875,C,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1284,878,C,DoS,5068,SS
0,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1288,881,C,DoS,5068,SS
2,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1286,884,C,DoS,5068,SS
4,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1290,887,C,DoS,5068,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1288,890,C,DoS,5068,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1292,893,C,DoS,5068,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1290,896,C,DoS,5068,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1294,899,C,DoS,5068,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1292,902,C,DoS,5068,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1296,905,C,DoS,5068,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1294,908,C,DoS,5068,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1298,911,C,DoS,5068,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1296,914,C,DoS,5068,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1300,917,C,DoS,5068,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1298,920,C,DoS,5068,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1302,923,C,DoS,5068,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1300,926,C,DoS,5068,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1304,929,C,DoS,5068,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1302,932,C,DoS,5068,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1306,935,C,DoS,5068,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1304,938,C,DoS,5068,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1308,941,C,DoS,5068,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1306,944,C,DoS,5068,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1310,947,C,DoS,5068,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1308,950,C,DoS,5068,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1312,953,C,DoS,5068,SS
50,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1310,956,C,DoS,5068,SS
52,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1314,959,C,DoS,5068,SS
54,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1312,962,C,DoS,5068,SS
56,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1316,965,C,DoS,5068,SS
58,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1314,968,C,DoS,5068,SS
1,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1318,971,C,DoS,5068,SS
3,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1316,974,C,DoS,5068,SS
5,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1320,977,C,DoS,5068,SS
7,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1318,980,C,DoS,5068,SS
9,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1322,983,C,DoS,5068,SS
11,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1320,986,C,DoS,5068,SS
13,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1324,989,C,DoS,5066,SS
15,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1322,992,C,DoS,5066,SS
17,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1326,995,C,DoS,5066,SS
19,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1324,998,C,DoS,5066,SS
21,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1328,1001,C,DoS,5066,SS
23,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1326,1004,C,DoS,5066,SS
25,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1330,1007,C,DoS,5066,SS
27,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1328,1010,C,DoS,5066,SS
29,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1332,1013,C,DoS,5066,SS
31,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1330,1016,C,DoS,5066,SS
33,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1334,1019,C,DoS,5066,SS
35,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1332,1022,C,DoS,5066,SS
37,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1336,1025,C,DoS,5066,SS
39,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1334,1028,C,DoS,5066,SS
41,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1338,1031,C,DoS,5066,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1336,1034,C,DoS,5066,SS
45,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1340,1037,C,DoS,5066,SS
47,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1338,1040,C,DoS,5066,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1342,1043,C,DoS,5066,SS
51,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1340,1046,C,DoS,5066,SS
53,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1344,1049,C,DoS,5066,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1342,1052,C,DoS,5066,SS
57,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1346,1055,C,DoS,5066,SS
7,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1344,1058,C,DoS,5066,SS
9,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1348,1061,C,DoS,5066,SS
11,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1346,1064,C,DoS,5066,SS
13,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1350,1067,C,DoS,5066,SS
15,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1348,1070,C,DoS,5066,SS
17,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1352,1073,C,DoS,5066,SS
19,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,3,1350,1076,C,DoS,5066,SS
21,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1354,1079,C,DoS,5066,SS
23,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1352,1082,C,DoS,5066,SS
25,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1356,1085,C,DoS,5066,SS
27,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1354,1088,C,DoS,5066,SS
29,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1358,1091,C,DoS,5066,SS
31,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1356,1094,C,DoS,5066,SS
33,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1360,1097,C,DoS,5066,SS
35,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1358,1100,C,DoS,5066,SS
37,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1362,1103,C,DoS,5066,SS
39,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1360,1106,C,DoS,5066,SS
41,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1364,1109,C,DoS,5066,SS
43,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1362,1112,C,DoS,5066,SS
45,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1366,1115,C,DoS,5066,SS
47,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1364,1118,C,DoS,5066,SS
49,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1368,1121,C,DoS,5066,SS
51,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1366,1124,C,DoS,5066,SS
53,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1370,1127,C,DoS,5066,SS
55,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1368,1130,C,DoS,5066,SS
57,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1372,1133,C,DoS,5066,SS
0,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1370,1136,C,DoS,5066,SS
2,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1374,1139,C,DoS,5066,SS
4,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1372,1142,C,DoS,5066,SS
6,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1376,1145,C,DoS,5066,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1374,1148,C,DoS,5066,SS
10,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1378,1151,C,DoS,5066,SS
12,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1376,1154,C,DoS,5066,SS
14,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1380,1157,C,DoS,5066,SS
16,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1378,1160,C,DoS,5066,SS
18,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1382,1163,C,DoS,5066,SS
20,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1380,1166,C,DoS,5066,SS
22,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1384,1169,C,DoS,5066,SS
24,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1382,1172,C,DoS,5066,SS
26,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1386,1175,C,DoS,5066,SS
28,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1384,1178,C,DoS,5066,SS
30,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1388,1181,C,DoS,5066,SS
32,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1386,1184,C,DoS,5066,SS
34,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1390,1187,C,DoS,5066,SS
36,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1388,1190,C,DoS,5066,SS
38,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1392,1193,C,DoS,5066,SS
40,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1390,1196,C,DoS,5066,SS
42,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1394,1199,C,DoS,5066,SS
44,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1392,1202,C,DoS,5066,SS
46,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1396,1205,C,DoS,5066,SS
48,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1394,1208,C,DoS,5066,SS
8,TCP,APSF,Locky,1,1DA11mPS,1BonuSr7,2,1398,1211,C,DoS,5066,SS
